Hidden Layer 1,Hidden Layer 2,Hidden Layer 3,Batch Size,Optimizer,Validation MSE,Validation MAE,5% Margin Accuracy,Loss History,Validation Loss History
128,64,N/A,512,rmsprop,0.07210022211074829,0.13448017835617065,28.71262663701507,"0.381942480802536,0.18880011141300201,0.1518406867980957,0.1307491511106491,0.11716978251934052,0.10848943144083023,0.10198265314102173,0.09624095261096954,0.09269696474075317,0.08878187090158463,0.08634309470653534,0.08582300692796707,0.08317746222019196,0.08218912780284882,0.08127289265394211,0.08037029951810837,0.0791378989815712,0.0776655375957489,0.07800593227148056,0.0765407532453537,0.07565294951200485,0.0761268213391304,0.07525563985109329,0.07452499866485596,0.0742001086473465,0.07347855716943741,0.07305564731359482,0.07258822023868561,0.07172318547964096,0.07216564565896988,0.0716622844338417,0.07136721163988113,0.07018982619047165,0.06995882093906403,0.0703505352139473,0.06882757693529129,0.06968694180250168,0.06912881880998611,0.06856633722782135,0.06840628385543823,0.06729428470134735,0.06761802732944489,0.06769590079784393,0.06663083285093307,0.06713256984949112,0.0661381259560585,0.06632161885499954,0.06574732810258865,0.06616280227899551,0.06565695255994797,0.06518761068582535,0.06516451388597488,0.06503496319055557,0.06508266180753708,0.06491896510124207,0.06473582237958908,0.06448961049318314,0.06398078054189682,0.06344788521528244,0.0638892874121666,0.06343412399291992,0.06342063844203949,0.06317517906427383,0.06319388002157211,0.06293345987796783,0.06289597600698471,0.06275419890880585,0.06258051842451096,0.06221539527177811,0.06252501904964447,0.06197981536388397,0.062037449330091476,0.061951473355293274,0.05939668416976929,0.059082720428705215,0.059025008231401443,0.05925062671303749,0.059070684015750885,0.05895329639315605,0.058887042105197906,0.058995749801397324,0.05871152877807617,0.0585239976644516,0.05850831791758537,0.058538056910037994,0.0584368072450161,0.05845184624195099,0.05837396904826164,0.058145977556705475,0.058119140565395355,0.05812357738614082,0.058061838150024414,0.05798202380537987,0.0576990507543087,0.058012429624795914,0.057767074555158615,0.05778074637055397,0.057331930845975876,0.05777638405561447,0.05740584805607796","0.22537459433078766,0.15429268777370453,0.1556973159313202,0.13559646904468536,0.12265089154243469,0.11708332598209381,0.0899820551276207,0.08835190534591675,0.09202028810977936,0.08410467207431793,0.08390495926141739,0.08019360154867172,0.08075414597988129,0.08670441806316376,0.07606875151395798,0.07570475339889526,0.08385467529296875,0.0801764503121376,0.0826323926448822,0.07654257863759995,0.08783939480781555,0.08249656111001968,0.07323645055294037,0.08263269811868668,0.07203906029462814,0.09286148101091385,0.07318935543298721,0.07394133508205414,0.07683432102203369,0.08514920622110367,0.0702579990029335,0.07093755155801773,0.07222927361726761,0.07028792798519135,0.07195612043142319,0.07762020826339722,0.06826387345790863,0.07053370028734207,0.07559013366699219,0.0694168359041214,0.07099475711584091,0.06861073523759842,0.0680713802576065,0.10054747015237808,0.06717392802238464,0.07178249210119247,0.0706927478313446,0.06807805597782135,0.06815794110298157,0.06689861416816711,0.0712955966591835,0.0650969073176384,0.0654430240392685,0.06938886642456055,0.06740712374448776,0.06542421132326126,0.06465598940849304,0.06857584416866302,0.06624767184257507,0.06648116558790207,0.07621108740568161,0.06482678651809692,0.06438929587602615,0.08283929526805878,0.06451687216758728,0.07338780909776688,0.06531351059675217,0.0756831020116806,0.0670330598950386,0.06585133075714111,0.06470325589179993,0.08462027460336685,0.07310808449983597,0.0630737915635109,0.06399986147880554,0.06248188018798828,0.06359008699655533,0.062388718128204346,0.06544741243124008,0.063703253865242,0.0642438679933548,0.062003396451473236,0.06403645128011703,0.06726185232400894,0.06458547711372375,0.06215175613760948,0.06466078013181686,0.0666286051273346,0.062482092529535294,0.06165529042482376,0.06280090659856796,0.061937324702739716,0.06405060738325119,0.06139913946390152,0.06286631524562836,0.06150999665260315,0.0627177506685257,0.061734650284051895,0.06194554269313812,0.0611955001950264"
32,64,N/A,1024,adam,0.0840178057551384,0.14438378810882568,26.34049913516185,"0.7218959331512451,0.3888092041015625,0.2561880648136139,0.18096263706684113,0.14845940470695496,0.1326267570257187,0.12270326167345047,0.1157430112361908,0.11062926054000854,0.10651982575654984,0.10299475491046906,0.10072075575590134,0.09768589586019516,0.09549256414175034,0.09321973472833633,0.09201066941022873,0.09023022651672363,0.08771800994873047,0.08626272529363632,0.08536063879728317,0.08406449854373932,0.0834101140499115,0.08274588733911514,0.08149135112762451,0.0811019167304039,0.08061394840478897,0.08008557558059692,0.07926876097917557,0.07881902903318405,0.07831599563360214,0.07804815471172333,0.0780278891324997,0.07775495946407318,0.07707614451646805,0.07649505138397217,0.0764172226190567,0.07552669197320938,0.07528501749038696,0.07511909306049347,0.07448948174715042,0.07486031204462051,0.0743350014090538,0.07408299297094345,0.07368673384189606,0.07413113862276077,0.07337509840726852,0.07294970005750656,0.07285033911466599,0.07288794964551926,0.07235175371170044,0.07273020595312119,0.07227907329797745,0.07304734736680984,0.07191246747970581,0.0718471109867096,0.07177411764860153,0.07225301861763,0.07180317491292953,0.07103963941335678,0.07182952761650085,0.07076055556535721,0.07193230092525482,0.07107259333133698,0.07060503959655762,0.0701976865530014,0.07057400047779083,0.07086799293756485,0.07003695517778397,0.06985380500555038,0.06996926665306091,0.07085277885198593,0.0699862465262413,0.06994062662124634,0.07028170675039291,0.06989318132400513,0.06954549998044968,0.0691147968173027,0.06910860538482666,0.06877189129590988,0.06981787085533142,0.06988987326622009,0.06877578049898148,0.06875734031200409,0.06839463114738464,0.06864611059427261,0.06881842762231827,0.06856059283018112,0.06815542280673981,0.06796810030937195,0.06810112297534943,0.06854873150587082,0.06786700338125229,0.06800413876771927,0.06774141639471054,0.06779032200574875,0.06760500371456146,0.06735169142484665,0.06743914633989334,0.06742674112319946,0.06750137358903885","0.5105141401290894,0.3232627511024475,0.21468280255794525,0.16313956677913666,0.14066167175769806,0.12826044857501984,0.11991336196660995,0.11379754543304443,0.1088457703590393,0.10531281679868698,0.10262765735387802,0.09949500113725662,0.096853107213974,0.09504632651805878,0.09271883219480515,0.09212179481983185,0.08955289423465729,0.08777972310781479,0.08704983443021774,0.08851534873247147,0.08475975692272186,0.08392348140478134,0.0830618366599083,0.08365518599748611,0.08278454840183258,0.08227849006652832,0.08111116290092468,0.08081651479005814,0.08006200194358826,0.07955049723386765,0.08095991611480713,0.07954071462154388,0.07904265075922012,0.07873339205980301,0.07791661471128464,0.0778653621673584,0.07690326869487762,0.0778425857424736,0.07696402072906494,0.07661030441522598,0.07622110843658447,0.07651115208864212,0.07623925805091858,0.07660581916570663,0.07555649429559708,0.07547922432422638,0.07493741810321808,0.07458821684122086,0.07419949024915695,0.07417309284210205,0.07390467077493668,0.07568033784627914,0.0736948698759079,0.07369482517242432,0.07374735921621323,0.07589243352413177,0.07269131392240524,0.07295690476894379,0.07429385185241699,0.07248760014772415,0.07454197108745575,0.0746847540140152,0.07292336970567703,0.07233063876628876,0.07263533771038055,0.07263938337564468,0.07241051644086838,0.07247918099164963,0.07162643224000931,0.07152356207370758,0.07128868997097015,0.07254324108362198,0.07204490900039673,0.07054942846298218,0.07144590467214584,0.0708465725183487,0.0707482174038887,0.07038149982690811,0.07138019055128098,0.0705363005399704,0.07110243290662766,0.0712212473154068,0.06991574913263321,0.07085118442773819,0.06963472068309784,0.07049080729484558,0.07215568423271179,0.06970011442899704,0.07073307782411575,0.07085976749658585,0.06979282200336456,0.07171005010604858,0.07011512666940689,0.06967151910066605,0.07147147506475449,0.0686158686876297,0.06894847005605698,0.06986036896705627,0.06980227679014206,0.07005857676267624"
32,16,16,512,adam,0.08048152923583984,0.14246760308742523,28.29256239189523,"0.6766400337219238,0.21498513221740723,0.12111057341098785,0.09991198033094406,0.09331853687763214,0.08830762654542923,0.08469278365373611,0.08196555823087692,0.08091223239898682,0.07955345511436462,0.07871183007955551,0.0787133052945137,0.0776372030377388,0.07709243893623352,0.07645852118730545,0.07600802183151245,0.07561399787664413,0.07514162361621857,0.0746520385146141,0.07482598721981049,0.07424245029687881,0.07461599260568619,0.07392895966768265,0.07363355159759521,0.07313891500234604,0.07463251054286957,0.07433424144983292,0.07302483171224594,0.07269888371229172,0.07265235483646393,0.07237380743026733,0.07241705060005188,0.07215850055217743,0.07196594774723053,0.07176771759986877,0.07212191075086594,0.07236232608556747,0.07130355387926102,0.07140035182237625,0.07075288891792297,0.07116218656301498,0.0706639364361763,0.07029813528060913,0.07007035613059998,0.06984822452068329,0.07063833624124527,0.06972584128379822,0.069551482796669,0.06956984847784042,0.06951846927404404,0.06921502202749252,0.06935818493366241,0.06903717666864395,0.0689389705657959,0.06986452639102936,0.0685364231467247,0.06869425624608994,0.06896423548460007,0.06805678457021713,0.06842007488012314,0.06849891692399979,0.06842494755983353,0.06773585826158524,0.06750186532735825,0.06702551245689392,0.06776005774736404,0.06702564656734467,0.06782939285039902,0.06692840158939362,0.06752751022577286,0.06705651432275772,0.06680918484926224,0.0666017159819603,0.06675677746534348,0.06689225882291794,0.06688690185546875,0.06597376614809036,0.06616024672985077,0.06611369550228119,0.06584927439689636,0.06620341539382935,0.06558176130056381,0.06548730283975601,0.06575506925582886,0.06546222418546677,0.0650608241558075,0.06477787345647812,0.06465931981801987,0.0649607703089714,0.06580393761396408,0.06509947776794434,0.0643862783908844,0.06416648626327515,0.06418401747941971,0.06419125944375992,0.063763827085495,0.0641174390912056,0.06390365958213806,0.06390497833490372,0.06467307358980179","0.3193742036819458,0.14310090243816376,0.10168623924255371,0.09221715480089188,0.09204645454883575,0.08340384811162949,0.08350013196468353,0.07997680455446243,0.08100592344999313,0.07736176997423172,0.07731066644191742,0.07674815505743027,0.0767335370182991,0.07598740607500076,0.07680372148752213,0.07472790032625198,0.07371025532484055,0.07453524321317673,0.07369682937860489,0.07349054515361786,0.076628677546978,0.079424649477005,0.07350171357393265,0.07339442521333694,0.07392454892396927,0.07580932974815369,0.07431323826313019,0.07343562692403793,0.07278671115636826,0.07376843690872192,0.07267363369464874,0.07255902886390686,0.07378378510475159,0.07293269038200378,0.0729001984000206,0.07510964572429657,0.072409987449646,0.07129155099391937,0.07067381590604782,0.07076045870780945,0.07169096916913986,0.07151289284229279,0.07006607949733734,0.07064446061849594,0.07289731502532959,0.07169893383979797,0.06948260962963104,0.07062843441963196,0.07042399048805237,0.07053656876087189,0.06956931203603745,0.06876300275325775,0.07025803625583649,0.07575071603059769,0.068953737616539,0.06987211853265762,0.06888758391141891,0.06854493170976639,0.06981303542852402,0.06888583302497864,0.0683891549706459,0.07069594413042068,0.06999271363019943,0.06861049681901932,0.06924533098936081,0.07164934277534485,0.07199833542108536,0.0681692585349083,0.06800895184278488,0.0688408613204956,0.06779000163078308,0.06992074102163315,0.06841624528169632,0.0686299055814743,0.07336682081222534,0.06854911148548126,0.0681380182504654,0.07021749764680862,0.06929723173379898,0.06938342750072479,0.06728590279817581,0.06962364166975021,0.06861092895269394,0.06804918497800827,0.06805505603551865,0.06776689738035202,0.06747035682201385,0.06665931642055511,0.07010860741138458,0.0678037703037262,0.06665749847888947,0.06672268360853195,0.06787332892417908,0.06693815439939499,0.06612133234739304,0.06599673628807068,0.06729166954755783,0.06617221236228943,0.06785336136817932,0.06613261252641678"
64,16,32,2048,rmsprop,0.09033346176147461,0.15980003774166107,24.833209785025943,"0.8578423261642456,0.5311576724052429,0.37682369351387024,0.3152789771556854,0.27087777853012085,0.23750291764736176,0.21041995286941528,0.18696141242980957,0.16931504011154175,0.15229575335979462,0.13972720503807068,0.1320263296365738,0.1251223087310791,0.11961933970451355,0.11424167454242706,0.11256425827741623,0.10724715143442154,0.10600881278514862,0.10411298274993896,0.10197930037975311,0.10162939131259918,0.0988738015294075,0.09733520448207855,0.09552416205406189,0.09615962952375412,0.0947888121008873,0.09464828670024872,0.09420964121818542,0.093096524477005,0.09317570924758911,0.09271617233753204,0.09028366953134537,0.08918137103319168,0.08919369429349899,0.09035749733448029,0.08972209692001343,0.08726245164871216,0.08982774615287781,0.0890127494931221,0.08721360564231873,0.08622144162654877,0.08557824045419693,0.08770893514156342,0.08685049414634705,0.08556681871414185,0.0857396274805069,0.0856744572520256,0.08533057570457458,0.08531837910413742,0.08367002010345459,0.08259110897779465,0.08483102172613144,0.08521014451980591,0.08288885653018951,0.0842176303267479,0.08313034474849701,0.08316182345151901,0.08320096880197525,0.0786711573600769,0.08368714153766632,0.08365448564291,0.08328907936811447,0.07921656966209412,0.08474462479352951,0.08344485610723495,0.07964051514863968,0.08127152174711227,0.08166312426328659,0.07972922921180725,0.08099488168954849,0.08215930312871933,0.07613057643175125,0.07677676528692245,0.0765891745686531,0.07669700682163239,0.07605210691690445,0.07628361880779266,0.07662980258464813,0.07603280246257782,0.07630390673875809,0.07630274444818497,0.07607243955135345,0.07591715455055237,0.07551515847444534,0.07570160925388336,0.07587620615959167,0.07537054270505905,0.07631715387105942,0.07470204681158066,0.07622433453798294,0.07540286332368851,0.07538871467113495,0.07482288032770157,0.07446462661027908,0.07577956467866898,0.07519715279340744,0.07488129287958145,0.07490670680999756,0.07349906861782074,0.07382567971944809","0.6663264036178589,0.4233158230781555,0.34340089559555054,0.29383233189582825,0.26506495475769043,0.2662021815776825,0.20103932917118073,0.1877993494272232,0.15918228030204773,0.17010316252708435,0.1385699361562729,0.12226522713899612,0.14458568394184113,0.11734429001808167,0.1400536745786667,0.16410847008228302,0.11141956597566605,0.12238863855600357,0.09944760799407959,0.11904606968164444,0.13073673844337463,0.12506866455078125,0.09992746263742447,0.09976822137832642,0.09450998157262802,0.09117323905229568,0.0869576632976532,0.08614572882652283,0.09872500598430634,0.12975431978702545,0.08439778536558151,0.09059964865446091,0.08297951519489288,0.08208022266626358,0.10574692487716675,0.08258676528930664,0.10065194964408875,0.0928104966878891,0.09190750122070312,0.07992693036794662,0.08084093779325485,0.08007688820362091,0.11537858843803406,0.08660213649272919,0.08828704804182053,0.07846453040838242,0.0940510481595993,0.07834280282258987,0.07800400257110596,0.07916391640901566,0.0811426192522049,0.10658145695924759,0.08315283060073853,0.0775035098195076,0.10657700896263123,0.09502923488616943,0.0897652804851532,0.08679533749818802,0.08122419565916061,0.0900547057390213,0.07704301178455353,0.1019381508231163,0.10915547609329224,0.09829891473054886,0.09624141454696655,0.09863590449094772,0.07939447462558746,0.10975062102079391,0.08165591955184937,0.07820312678813934,0.078250452876091,0.07756122946739197,0.07591070234775543,0.09164860844612122,0.07742463797330856,0.07483590394258499,0.07773073762655258,0.0862526148557663,0.07503634691238403,0.08033183962106705,0.07760756462812424,0.08410996198654175,0.08968254923820496,0.07885448634624481,0.07485993951559067,0.07404927909374237,0.07527819275856018,0.07367705553770065,0.07514772564172745,0.08713507652282715,0.07637238502502441,0.08271379768848419,0.08592613786458969,0.09964890778064728,0.07630264014005661,0.07468120753765106,0.07713169604539871,0.07496161758899689,0.07524025440216064,0.07488717138767242"
32,32,32,2048,rmsprop,0.08250162750482559,0.15162478387355804,24.956758092414134,"0.9965379238128662,0.6712036728858948,0.39884188771247864,0.25462231040000916,0.1947818547487259,0.16236869990825653,0.1460523009300232,0.13785061240196228,0.1282334327697754,0.12458735704421997,0.11943428963422775,0.1159275472164154,0.11227511614561081,0.10937808454036713,0.10699216276407242,0.10525186359882355,0.10287906974554062,0.10267145186662674,0.0992731973528862,0.09734656661748886,0.09681478887796402,0.09440068900585175,0.09663404524326324,0.09320707619190216,0.09263979643583298,0.09130266308784485,0.09115013480186462,0.08978227525949478,0.08922258019447327,0.08867929130792618,0.08977702260017395,0.08706880360841751,0.08713282644748688,0.08672952651977539,0.08626407384872437,0.08567624539136887,0.08495433628559113,0.08450233936309814,0.08436907082796097,0.08428233861923218,0.08287965506315231,0.0817142054438591,0.08315383642911911,0.0805496796965599,0.0818156823515892,0.0809420496225357,0.08166617900133133,0.0795273408293724,0.08160975575447083,0.08107531070709229,0.08031625300645828,0.07894252985715866,0.07883258163928986,0.07805413007736206,0.0795099064707756,0.07844488322734833,0.07837657630443573,0.07806671410799026,0.07902281731367111,0.07756302505731583,0.0777520090341568,0.07623476535081863,0.07674188911914825,0.0777645856142044,0.07708699256181717,0.07574215531349182,0.0766507014632225,0.07655870914459229,0.07493987679481506,0.07586032152175903,0.0763600617647171,0.07424478977918625,0.07455803453922272,0.07532515376806259,0.0750521719455719,0.0750165581703186,0.07419024407863617,0.07472389936447144,0.07454773038625717,0.07026287913322449,0.07035377621650696,0.06985332071781158,0.06988898664712906,0.06977387517690659,0.06998737156391144,0.06922168284654617,0.06992781907320023,0.06909286230802536,0.06933850795030594,0.06904084980487823,0.06907778978347778,0.06909023225307465,0.06910406798124313,0.06862883269786835,0.06922990083694458,0.06817517429590225,0.06873571127653122,0.06798294931650162,0.06873126327991486,0.06832243502140045","0.8242459893226624,0.5123748779296875,0.30230677127838135,0.21492505073547363,0.173709899187088,0.1523744910955429,0.14172175526618958,0.1357547491788864,0.1481674164533615,0.12263625115156174,0.12063109874725342,0.11719755083322525,0.1068919226527214,0.11675862967967987,0.10151579231023788,0.10594204068183899,0.11779087781906128,0.11931465566158295,0.10213326662778854,0.10475067794322968,0.12484610080718994,0.10371692478656769,0.09162405133247375,0.09137920290231705,0.08953168988227844,0.08746955543756485,0.087892547249794,0.0874781683087349,0.09171398729085922,0.12329914420843124,0.08482710272073746,0.09650139510631561,0.10118532925844193,0.08344010263681412,0.08769692480564117,0.09316637367010117,0.08577178418636322,0.08950643241405487,0.09171050786972046,0.09845384955406189,0.08272793889045715,0.0860757976770401,0.08144975453615189,0.08789367973804474,0.09154877811670303,0.08272261172533035,0.08545829355716705,0.09620878845453262,0.09478318691253662,0.08971189707517624,0.08464586734771729,0.09758799523115158,0.08084256201982498,0.11689042299985886,0.08276320993900299,0.09775746613740921,0.08565236628055573,0.09814266115427017,0.0875183641910553,0.07717204093933105,0.07677692174911499,0.07650323212146759,0.07644151896238327,0.07558264583349228,0.0767044946551323,0.07942813634872437,0.09420845657587051,0.08713645488023758,0.07501883804798126,0.07810736447572708,0.0959174633026123,0.08695337921380997,0.07678867876529694,0.07732328772544861,0.07588659971952438,0.07837279140949249,0.07792597264051437,0.07639195770025253,0.08421189337968826,0.08129378408193588,0.07384777814149857,0.07255563884973526,0.07620258629322052,0.07545503973960876,0.07185161113739014,0.07336031645536423,0.07542532682418823,0.07692250609397888,0.07242082059383392,0.07210449129343033,0.07619223743677139,0.0726112350821495,0.07162908464670181,0.07158539444208145,0.0802701786160469,0.07269119471311569,0.08323302119970322,0.07578122615814209,0.07274658977985382,0.07142168283462524"
64,64,32,2048,rmsprop,0.08326227962970734,0.151420459151268,26.53817642698295,"0.6397403478622437,0.3857017159461975,0.34088754653930664,0.304064005613327,0.26941320300102234,0.23550602793693542,0.2039521187543869,0.17195254564285278,0.15033294260501862,0.1357462853193283,0.12474602460861206,0.11578568816184998,0.11119085550308228,0.10639020055532455,0.10464315861463547,0.10195264220237732,0.09876414388418198,0.09881474077701569,0.09545064717531204,0.09388784319162369,0.09246265143156052,0.09145933389663696,0.09120213985443115,0.09133747965097427,0.0896490216255188,0.08829538524150848,0.08853211998939514,0.08891521394252777,0.08713079243898392,0.085765540599823,0.08576598018407822,0.08613091707229614,0.08628523349761963,0.0836435928940773,0.0842425599694252,0.08180999755859375,0.08407824486494064,0.0823759138584137,0.0832315981388092,0.08296363800764084,0.08122368156909943,0.08291704952716827,0.08165493607521057,0.08041828125715256,0.08175722509622574,0.07815651595592499,0.07973100990056992,0.0815671905875206,0.07826357334852219,0.08078283071517944,0.07349630445241928,0.07411571592092514,0.07499650865793228,0.072889544069767,0.07418179512023926,0.07360143214464188,0.0743441954255104,0.0735449269413948,0.07355281710624695,0.07270468771457672,0.07371915876865387,0.07265202701091766,0.0729532390832901,0.07325680553913116,0.07162310183048248,0.07277281582355499,0.07340404391288757,0.07230759412050247,0.07237336784601212,0.0715741217136383,0.07339319586753845,0.07188614457845688,0.07130743563175201,0.07146720588207245,0.07312077283859253,0.07153070718050003,0.07064750790596008,0.0702190101146698,0.07009420543909073,0.06986353546380997,0.06972678005695343,0.06968065351247787,0.06985387206077576,0.06957259029150009,0.06946328282356262,0.06982901692390442,0.06957411020994186,0.06936696916818619,0.06963017582893372,0.06928639858961105,0.06929759681224823,0.06910108029842377,0.06909698247909546,0.06934189796447754,0.06908098608255386,0.06914271414279938,0.06897255778312683,0.06897667050361633,0.06890971213579178,0.06871239840984344","0.43275636434555054,0.3663718104362488,0.3337985873222351,0.30332961678504944,0.27667972445487976,0.22454912960529327,0.18471412360668182,0.1562574952840805,0.13838377594947815,0.13516020774841309,0.1123339831829071,0.12324561923742294,0.10051841288805008,0.10551775246858597,0.09682827442884445,0.10490570217370987,0.09464063495397568,0.08719885349273682,0.09320317208766937,0.10224912315607071,0.0921170562505722,0.08744468539953232,0.09174458682537079,0.08523113280534744,0.08015742152929306,0.08008914440870285,0.0795242115855217,0.08063486963510513,0.08037297427654266,0.07911816984415054,0.07858683168888092,0.07937256991863251,0.11946865916252136,0.1093893051147461,0.08606862276792526,0.11421525478363037,0.08013894408941269,0.0769689753651619,0.07692239433526993,0.07529518008232117,0.09164834767580032,0.08918105810880661,0.07795599848031998,0.08280713111162186,0.09697870165109634,0.10342676192522049,0.07857833057641983,0.08958707749843597,0.09561461210250854,0.07666037231683731,0.08353108912706375,0.07408150285482407,0.07595942169427872,0.08403606712818146,0.0768846794962883,0.09520408511161804,0.07489199936389923,0.07679614424705505,0.07323992997407913,0.07963287085294724,0.07282933592796326,0.08549882471561432,0.08240756392478943,0.07460713386535645,0.07502635568380356,0.07784385979175568,0.07257777452468872,0.08572994917631149,0.0736812949180603,0.07275895029306412,0.07492752373218536,0.07459508627653122,0.07305590808391571,0.09067922085523605,0.0793013796210289,0.07550609856843948,0.07577387988567352,0.07260704785585403,0.0735987052321434,0.07242687791585922,0.07435732334852219,0.07500169426202774,0.07542489469051361,0.07185186445713043,0.07611952722072601,0.0746535062789917,0.07434500753879547,0.07678332179784775,0.07115951180458069,0.07240801304578781,0.0730934590101242,0.07188692688941956,0.07524500042200089,0.07282184064388275,0.07140085101127625,0.07275420427322388,0.07107137888669968,0.0729280412197113,0.07303589582443237,0.07187984138727188"
64,64,N/A,1024,adam,0.08064169436693192,0.14331099390983582,27.328885594267362,"0.7051944136619568,0.36897870898246765,0.2330164909362793,0.16462992131710052,0.13187095522880554,0.11387734860181808,0.10175075381994247,0.09474239498376846,0.09049995988607407,0.08761924505233765,0.08595659583806992,0.08468248695135117,0.08378496021032333,0.08320853114128113,0.08204839378595352,0.08139476180076599,0.08113209903240204,0.08112576603889465,0.08008620887994766,0.07942739874124527,0.07937023788690567,0.07933008670806885,0.0786353126168251,0.07825341820716858,0.07811138778924942,0.07755635678768158,0.07735494524240494,0.07685423642396927,0.07641740888357162,0.07622169703245163,0.07585964351892471,0.07579049468040466,0.07557468861341476,0.07577557116746902,0.07512595504522324,0.07485346496105194,0.07429446280002594,0.07450053840875626,0.07382676750421524,0.07389988750219345,0.07370307296514511,0.07390708476305008,0.07323312014341354,0.07388153672218323,0.07315434515476227,0.07278916239738464,0.07250824570655823,0.07242243736982346,0.07247363030910492,0.07280970364809036,0.0730854943394661,0.07327345758676529,0.0718553364276886,0.07158862054347992,0.07148119062185287,0.07106699794530869,0.0711546316742897,0.07099664211273193,0.07129329442977905,0.07083673775196075,0.07130300998687744,0.07038919627666473,0.07067318260669708,0.07057377696037292,0.07036681473255157,0.07046855986118317,0.06995299458503723,0.06982245296239853,0.07135733962059021,0.06984776258468628,0.06938711553812027,0.0702378898859024,0.06925984472036362,0.06933586299419403,0.06939830631017685,0.06942235678434372,0.06958284974098206,0.06883124262094498,0.06905899196863174,0.0689084604382515,0.06908372789621353,0.0686270222067833,0.06866510957479477,0.0689382255077362,0.06882508844137192,0.06834032386541367,0.06833537667989731,0.06853657960891724,0.0684703066945076,0.06842389702796936,0.06900922954082489,0.06848246604204178,0.06770022958517075,0.06757520139217377,0.06741167604923248,0.06746113300323486,0.0674997940659523,0.06745130568742752,0.06775248795747757,0.06734587997198105","0.44583335518836975,0.2780040204524994,0.1899551898241043,0.14672166109085083,0.1212964877486229,0.1058277115225792,0.09675268083810806,0.0926620289683342,0.08781623840332031,0.08662072569131851,0.08510962873697281,0.08363694697618484,0.08362337946891785,0.08220154047012329,0.0825679674744606,0.08129145950078964,0.08257826417684555,0.08114208281040192,0.08018132299184799,0.07998469471931458,0.0804186537861824,0.07902605831623077,0.08000727742910385,0.0781165137887001,0.07922197133302689,0.07767646014690399,0.07743030041456223,0.07836984843015671,0.07693769037723541,0.07670897245407104,0.07709965854883194,0.07680283486843109,0.07603892683982849,0.07617047429084778,0.07527170330286026,0.0761367604136467,0.0754462480545044,0.07508786767721176,0.075576052069664,0.07489095628261566,0.07502192258834839,0.07404516637325287,0.07533006370067596,0.07733293622732162,0.07461361587047577,0.0735907107591629,0.07467618584632874,0.0732816681265831,0.07694686204195023,0.07433478534221649,0.0763491690158844,0.07373511046171188,0.07235835492610931,0.07392919063568115,0.07271595299243927,0.07214561104774475,0.07235031574964523,0.07258711010217667,0.07372872531414032,0.07264094054698944,0.07170143723487854,0.07490658015012741,0.07300224155187607,0.07391496002674103,0.0724676102399826,0.07139528542757034,0.07228991389274597,0.0748777985572815,0.07131046056747437,0.0707726925611496,0.07068000733852386,0.07028330117464066,0.07145953923463821,0.07114424556493759,0.0702911838889122,0.07070160657167435,0.07069039344787598,0.06983723491430283,0.0713023990392685,0.0731554701924324,0.07036299258470535,0.06936712563037872,0.0708891749382019,0.07163507491350174,0.07080715894699097,0.0702378898859024,0.06952527165412903,0.06995680183172226,0.06966602802276611,0.0742221251130104,0.07126137614250183,0.07015083730220795,0.07039666920900345,0.06890922784805298,0.06930787116289139,0.06935518234968185,0.0689941868185997,0.06866385787725449,0.06926202028989792,0.0685635581612587"
